STATE,YEAR,GenTotal,GenHydro,GenSolar,GenTotalRenewable,GenSolarBinary,GenTotalRenewableBinary,AllSourcesCO2,AllSourcesSO2,AllSourcesNOx,EPriceResidential,EPriceCommercial,EPriceIndustrial,EPriceTransportation,EPriceTotal,EsalesResidential,EsalesCommercial,EsalesIndustrial,EsalesTransportation,EsalesOther,EsalesTotal,CumlFinancial,CumlRegulatory,Total.salary,presidential.results,Import
OH,2013,11.86347474,0.004000737,0.000337329,0.016141079,1,1,NA,NA,NA,12.01,9.35,6.22,6.62,9.2,0.34701037,0.310816219,0.341880317,0.000293093,NA,12.98884835,41,10,21.50709584,1,1
OK,2000,16.08966728,0.040972698,0,0.041016443,0,1,13.57992131,0.027896943,0.028011017,7.03,6.14,4.09,0,5.88,0.39625884,0.264611345,0.281148845,0,0.057980971,14.35023311,0,1,12.30103671,0,0
OK,2001,15.94962869,0.042438251,0,0.042438251,0,0,13.47603144,0.029829711,0.024766195,7.27,6.35,4.29,0,6.1,0.398573753,0.272858015,0.268916241,0,0.05965199,14.33798567,0,1,12.91950817,0,0
OK,2002,16.99135438,0.033587853,0,0.033587853,0,0,14.03137161,0.031281751,0.024771263,6.73,5.75,3.81,0,5.59,0.402689388,0.264664962,0.260632506,0,0.072013144,14.2071057,1,1,13.07854388,0,0
OK,2003,17.34424869,0.02966362,0,0.030562066,0,1,14.08531936,0.031635513,0.024716049,7.47,6.38,4.59,0,6.35,0.399815575,0.33628628,0.263898145,0,0,14.42658823,1,1,13.39046224,0,0
OK,2004,17.29464067,0.049015274,0,0.058446332,0,0,13.56630035,0.029427587,0.021995935,7.72,6.55,4.76,0,6.5,0.386695158,0.334112677,0.279192165,0,0,14.50733896,1,1,14.03344489,0,0
OK,2005,19.43544133,0.03833908,0,0.050695878,0,0,14.77390095,0.030093736,0.02386179,7.95,7,5.11,0,6.85,0.396769016,0.325420724,0.277810261,0,NA,15.21431702,2,1,14.79786363,0,0
OK,2006,19.77115095,0.008830703,0,0.03308113,0,1,14.82029991,0.030794218,0.023648425,8.55,7.34,5.46,0,7.3,0.395050923,0.331419086,0.27352999,0,NA,15.37269838,5,2,16.31116124,0,0
OK,2007,20.17843114,0.042102446,0,0.067547214,0,1,14.42848747,0.028912155,0.02157473,8.58,7.33,5.41,0,7.29,0.387014288,0.337622116,0.275363596,0,NA,15.29423273,5,2,17.24978495,0,0
OK,2008,20.96809195,0.049932235,0,0.083048103,0,1,14.66928563,0.026980631,0.02171532,9.09,7.88,5.9,0,7.81,0.388442653,0.338000823,0.273556525,0,NA,15.46020332,7,3,18.32394913,0,0
OK,2009,20.36737419,0.047325483,0,0.085440984,0,1,14.10502192,0.024888757,0.019715436,8.49,6.76,4.82,0,6.94,0.396757203,0.342291883,0.260950914,0,NA,14.79921533,13,3,17.71926329,0,0
OK,2010,19.39904985,0.038875564,0,0.092925203,0,1,13.30011086,0.022769823,0.019071019,9.14,7.45,5.35,0,7.59,0.409516115,0.328547152,0.261936733,0,NA,15.53142789,16,5,18.07012236,0,0
OK,2011,19.70293992,0.020198734,0,0.096499954,0,1,13.56492057,0.023746562,0.020263688,9.47,7.6,5.46,0,7.8,0.408125906,0.327718842,0.264155253,0,NA,15.80519405,25,5,19.17856788,0,0
OK,2012,20.40748859,0.014705573,0,0.120637132,0,1,12.88594753,0.019488826,0.016624055,9.51,7.32,5.09,0,7.54,0.384385577,0.336382425,0.279231998,0,NA,15.54616368,26,6,20.40321655,0,0
OK,2013,19.12053563,0.029563855,0,0.182781273,1,1,NA,NA,NA,9.67,7.77,5.49,0,7.86,0.387123119,0.331109681,0.2817672,0,NA,15.55342245,26,6,20.98486287,0,0
OR,2000,15.09586564,0.735965406,0,0.739093406,0,0,2.407341684,0.004733674,0.004458806,5.88,5.06,3.56,6.68,4.89,0.361844053,0.30378246,0.324919123,0,0.009454363,14.67042932,5,5,16.09147854,1,0
OR,2001,12.9837147,0.635812212,0,0.638884446,0,1,2.702833356,0.005512874,0.005110554,6.29,5.45,4.21,6.68,5.44,0.38145496,0.322903125,0.285156576,0,0.010485339,13.22375888,6,8,16.24381307,1,1
OR,2002,13.39320708,0.730650277,0,0.739667489,0,0,2.050718565,0.003998111,0.003240005,7.12,6.59,4.72,6.5,6.32,0.387889004,0.329285803,0.271701248,0,0.011123944,12.86879031,12,9,16.29795621,1,0
OR,2003,13.78826821,0.679047454,0,0.689844364,0,0,2.497139631,0.00421903,0.004077955,7.06,6.38,4.63,6.68,6.18,0.3924254,0.3425922,0.264644307,0.000338093,0,12.72628538,14,10,16.70930957,1,0
OR,2004,14.37956921,0.64383021,0,0.657554119,0,0,2.589365484,0.004036142,0.003725777,7.18,6.45,4.43,6.5,6.21,0.394437096,0.343291857,0.261930311,0.000340736,0,12.77182055,14,10,17.65674538,1,0
OR,2005,13.63666858,0.627437265,0,0.644311405,0,1,2.502931642,0.003835961,0.003876878,7.25,6.51,4.83,6.36,6.34,0.395069222,0.331320813,0.273244707,0.000365258,NA,12.83332633,16,11,18.774736,1,0
OR,2006,14.51154093,0.709595122,0,0.728908632,0,0,1.945787559,0.003062238,0.003371835,7.48,6.77,4.85,6.4,6.53,0.39479653,0.334572081,0.270255204,0.000376186,NA,13.07742816,39,14,20.12485706,1,0
OR,2007,14.7628677,0.60981816,0,0.63497761,0,0,2.858043499,0.004326648,0.004676704,8.19,7.2,5.06,6.71,7.02,0.397857608,0.332394021,0.269368902,0.000379469,NA,13.05257164,60,17,21.20835307,1,0
OR,2008,15.53152942,0.575713952,0,0.621797961,0,1,2.862121211,0.003139452,0.003800459,8.49,7.29,5.26,6.75,7.24,0.404774654,0.331656958,0.263181297,0.00038709,NA,13.01050866,69,17,21.54420083,1,0
OR,2009,14.82866752,0.582695611,0,0.646163448,0,0,2.460344311,0.003118446,0.003297099,8.68,7.5,5.4,6.83,7.47,0.416346582,0.33589742,0.247257667,0.00049833,NA,12.44210708,80,18,20.36838244,1,0
OR,2010,14.29814143,0.554034512,0,0.628860624,1,1,2.618051031,0.004114084,0.003803881,8.87,7.59,5.4,6.99,7.56,0.40930536,0.33575819,0.25438739,0.00054906,NA,11.93762553,82,18,20.68264068,1,0
OR,2011,15.43450328,0.708848392,1.51E-06,0.79256906,1,0,1.737851519,0.003493341,0.002403272,9.54,8.15,5.47,7.89,8.04,0.411884236,0.333978505,0.253609588,0.000527671,NA,12.19642914,88,19,21.57842436,1,0
OR,2012,15.62904688,0.646781913,0.000105231,0.755214928,1,0,1.889147466,0.00345296,0.002245373,9.8,8.31,5.59,8.24,8.21,0.403836389,0.338492209,0.257140141,0.000531262,NA,11.97554252,89,19,22.54115833,1,0
OR,2013,15.24808506,0.552590073,0.000342146,0.685066303,1,1,NA,NA,NA,9.9,8.68,5.8,8.88,8.44,0.405712872,0.337531988,0.256283425,0.000471716,NA,12.12834859,91,19,23.44454562,1,0
PA,2000,16.41891353,0.011355322,0,0.021462395,0,0,10.11483879,0.085206296,0.018013769,9.53,7.71,5.63,7.78,7.65,0.336267215,0.313811504,0.339560471,0,0.01036081,10.89601291,0,3,15.94723028,1,0
PA,2001,15.98576553,0.008393695,0,0.015004147,0,1,9.214357399,0.079670963,0.018735092,9.68,8.62,5.76,7.78,8.01,0.340277454,0.299786283,0.350281976,0,0.009654287,11.00042173,0,3,16.39321946,1,0
PA,2002,16.57894748,0.01081897,0,0.017162875,0,1,9.736091573,0.071435822,0.018138729,9.74,8.5,5.83,7.32,8.06,0.348519534,0.304905726,0.336787261,0,0.009787479,11.3451137,6,3,16.68447871,1,0
PA,2003,16.69361001,0.016216501,0,0.022817868,0,0,9.740956791,0.07360876,0.014693162,9.59,8.62,5.8,7.78,8.02,0.353717386,0.307886974,0.333217422,0.005178218,0,11.35581784,8,3,17.13921936,1,0
PA,2004,17.32883786,0.014699339,0,0.022133477,0,0,9.930429631,0.074991865,0.014728727,9.58,8.51,5.87,7.32,8,0.353051302,0.309093885,0.332116517,0.005738296,0,11.58451258,8,5,17.94274041,1,0
PA,2005,17.56545917,0.010235075,0,0.017763781,0,1,10.31924576,0.082080183,0.014995198,9.86,8.5,6.29,7.22,8.27,0.36191011,0.308767176,0.323390566,0.005932148,NA,11.94217451,11,5,18.61460934,1,0
PA,2006,17.55198799,0.012998132,0,0.021177845,0,0,10.20867606,0.067305018,0.014114323,10.35,8.94,6.63,7.45,8.68,0.354361889,0.312168719,0.327884178,0.005585214,NA,11.72346159,14,6,19.59243215,1,0
PA,2007,18.06149068,0.00988986,0,0.018411436,1,1,10.32911467,0.070987077,0.014651972,10.95,9.2,6.87,7.72,9.08,0.360135631,0.313587391,0.320500254,0.005776723,NA,12.10868913,14,6,20.63454514,1,0
PA,2008,17.6995254,0.011463222,7.87E-07,0.021113737,1,1,9.870388113,0.062057852,0.01439773,11.35,9.39,7.03,7.57,9.33,0.359438499,0.314805616,0.320017517,0.005738368,NA,11.97215188,14,8,21.18976551,1,0
PA,2009,17.4174094,0.012222839,1.62E-05,0.02433096,1,1,9.254091219,0.046390954,0.009551256,11.65,9.55,7.21,7.77,9.6,0.368048264,0.322865998,0.302974061,0.006111678,NA,11.40661486,25,8,20.71906957,1,0
PA,2010,18.18699494,0.010150936,3.44E-05,0.025690706,1,1,9.723086367,0.030668863,0.010756698,12.7,10.1,7.66,7.91,10.31,0.370914106,0.317971968,0.30515854,0.005955386,NA,11.79185959,35,10,21.15103158,1,0
PA,2011,17.83700653,0.014153135,0.000101815,0.029422956,1,0,9.21455666,0.02457118,0.011572117,13.26,10.03,7.73,8.93,10.45,0.36835608,0.292663648,0.333331303,0.005648969,NA,11.67273198,39,11,21.98227409,1,0
PA,2012,17.4956118,0.010034567,0.000143886,0.027604784,1,1,8.613651262,0.018824212,0.010397459,12.75,9.44,7.23,8.07,9.91,0.365393945,0.296592143,0.331967028,0.006046884,NA,11.33196866,41,11,22.82456741,1,0
PA,2013,17.74355511,0.011132421,0.000278263,0.0343349,1,1,NA,NA,NA,12.79,9.25,6.97,7.81,9.81,0.370943256,0.295001032,0.328491493,0.005564219,NA,11.44279602,42,11,23.24982031,1,0
RI,2000,5.683899879,0.000815032,0,0.020113053,0,0,2.740544276,0.001152667,0.002577558,11.28,9.5,8.76,0,10.18,0.364919379,0.433571335,0.19086096,0,0.010648325,6.949635782,1,3,15.35984721,1,1
RI,2001,7.092599368,0.000418961,0,0.014230943,0,1,3.258111178,0.001243255,0.002354149,12.13,11.54,9.36,0,11.45,0.36508715,0.438265031,0.187464704,0,0.009183114,6.98956989,1,3,15.95605017,1,0
RI,2002,6.614152527,0.000522194,0,0.014374434,0,1,2.904071443,0.000816369,0.002160426,10.2,8.65,7.96,0,9.2,0.374156807,0.438563022,0.176073932,0,0.011206239,7.086478917,1,3,16.62272762,1,1
RI,2003,5.241390532,0.001071134,0,0.019175631,0,1,2.249582965,0.00067602,0.001949736,11.61,10.09,8.88,0,10.47,0.384552113,0.447570141,0.167877746,0,0,7.26989994,1,3,17.57083667,1,1
RI,2004,4.591243081,0.001105595,0,0.021659831,0,0,1.968618794,0.000811463,0.001946395,12.19,10.53,9.37,0,10.96,0.380390044,0.44911611,0.170493846,0,0,7.331584304,1,4,18.29838274,1,1
RI,2005,5.661379353,0.001112452,0,0.001112452,0,1,2.446639906,0.000526549,0.00199303,13.04,11.71,10.01,0,11.97,0.394003339,0.450750095,0.155246566,0,NA,7.527980053,2,5,18.86202928,1,1
RI,2006,5.607746903,0.00099016,0,0.02594322,0,0,2.373735779,0.000770537,0.002831253,15.12,13.51,12.51,0,13.98,0.385741043,0.461504533,0.152754424,0,NA,7.328676283,3,8,19.80450825,1,1
RI,2007,6.652641393,0.000619021,0,0.022570854,0,0,2.794476015,0.000655842,0.002789453,14.05,12.67,12.04,0,13.12,0.390835692,0.463021317,0.146142991,0,NA,7.561551978,4,8,20.37734852,1,1
RI,2008,6.979865226,0.000673727,0,0.022116978,0,0,2.822762026,9.54E-05,0.00307738,17.45,15.4,14.23,0,16.04,0.389159995,0.473288164,0.137551841,0,NA,7.387405893,8,8,20.62320068,1,1
RI,2009,7.278657829,0.000615319,0,0.019402289,0,0,3.00819707,0.000146579,0.002699889,15.6,13.66,12.22,0,14.22,0.385513524,0.484491434,0.129995042,0,NA,7.20376547,8,8,19.91925715,1,0
RI,2010,7.32229981,0.000478891,0,0.018579173,0,0,3.043960941,4.64E-05,0.002761929,15.92,13.1,11.83,13.73,14.07,0.399758591,0.473545519,0.123195927,0.003499962,NA,7.379551884,8,9,20.46955712,1,1
RI,2011,8.290976407,0.000849664,0,0.015790379,0,0,3.417279139,6.84E-05,0.002527518,14.33,12.37,11.27,14.11,13.04,0.40471754,0.473350258,0.118443773,0.003488429,NA,7.35006939,9,10,20.98038658,1,0
RI,2012,7.893543548,0.000513417,0,0.012776572,1,0,3.233215249,2.66E-05,0.002163139,14.4,11.87,10.68,8.28,12.74,0.404934062,0.472198792,0.119802541,0.003064605,NA,7.322879587,9,10,21.59296007,1,0
RI,2013,5.930396619,0.000711884,0.000321284,0.009152836,1,1,NA,NA,NA,15.2,12.92,11.82,13.03,13.72,0.406714096,0.471281005,0.118608987,0.003395911,NA,7.386996205,12,10,22.30075471,1,1
SC,2000,23.19690305,0.016427978,0,0.017163744,0,0,9.579358721,0.051464906,0.022093238,7.58,6.35,3.74,0,5.62,0.328132319,0.227021244,0.432497863,0,0.012348574,19.13777329,0,0,13.73039565,0,0
SC,2001,21.94790268,0.01374447,0,0.01405902,0,1,8.85158953,0.050772702,0.020488881,7.69,6.45,3.86,0,5.77,0.332404867,0.233644901,0.421310714,0,0.012639517,18.42117731,0,0,14.04529555,0,0
SC,2002,23.53928683,0.014392095,0,0.014552839,0,1,9.009060932,0.0489049,0.020386,7.72,6.48,3.85,0,5.83,0.344215372,0.233317577,0.410258577,0,0.012208474,18.97003554,0,0,14.34039465,0,0
SC,2003,22.64449781,0.039088422,0,0.039639617,0,0,8.943426594,0.050117602,0.018459436,8.01,6.81,4,0,6.08,0.342897259,0.250942254,0.406160487,0,0,18.6072469,0,0,14.838303,0,0
SC,2004,23.33820694,0.024983773,0,0.025687879,0,1,9.631716918,0.052587495,0.015421719,8.12,6.91,4.13,0,6.22,0.349271903,0.251699785,0.399028312,0,0,19.04144096,0,0,15.61737211,0,0
SC,2005,24.11548583,0.028660748,0,0.029515836,0,0,9.719519152,0.051296063,0.012112946,8.67,7.39,4.55,0,6.72,0.352914711,0.252268784,0.394816504,0,NA,19.11416096,0,0,16.38821923,0,0
SC,2006,22.90361377,0.018202796,0,0.019271151,0,0,9.528030897,0.050450077,0.011363484,9.03,7.6,4.71,0,6.98,0.352869218,0.2586944,0.388436383,0,NA,18.66049759,15,1,17.43718667,0,0
SC,2007,23.40972625,0.015047193,0,0.016020113,0,0,9.637749462,0.039208442,0.010526688,9.19,7.74,4.83,0,7.18,0.360828623,0.265368881,0.373802496,0,NA,18.55265189,18,3,18.33637212,0,0
SC,2008,22.45080202,0.011122373,0,0.012308364,0,1,9.458685306,0.034773418,0.009701971,9.89,8.42,5.37,0,7.85,0.368593381,0.268767319,0.3626393,0,NA,17.93133094,20,8,18.68710379,0,0
SC,2009,21.9850272,0.023290823,0,0.024661643,0,0,8.370499651,0.02308477,0.005331275,10.44,8.74,5.79,0,8.42,0.386774379,0.280561087,0.332664533,0,NA,16.77934781,26,8,17.92468344,0,0
SC,2010,22.65696859,0.022816827,0,0.024074561,0,0,8.998129198,0.023019788,0.006489509,10.5,8.9,5.74,0,8.49,0.398307076,0.270614989,0.331077935,0,NA,17.94214631,30,8,18.23138619,0,0
SC,2011,22.03538992,0.015093156,0,0.016463365,0,1,8.285829781,0.018705754,0.006472213,11.05,9.3,5.94,0,8.8,0.382684649,0.268271637,0.349043714,0,NA,17.22397088,37,8,18.87228093,0,0
SC,2012,20.48770841,0.014678952,0,0.016772059,1,1,7.249693549,0.01369282,0.004714967,11.77,9.63,6.02,0,9.1,0.364694207,0.273212569,0.362093224,0,NA,16.4698698,38,8,19.63728324,0,0
SC,2013,19.96045918,0.033178767,1.21E-06,0.035415105,1,1,NA,NA,NA,11.99,9.88,6.01,0,9.24,0.36656171,0.268697651,0.364740639,0,NA,16.47176519,40,8,20.236692,0,0
SD,2000,12.83213865,0.589389438,0,0.589389438,0,0,5.262390053,0.017361226,0.021968832,7.42,6.64,4.49,0,6.32,0.413307915,0.292376436,0.241793537,0,0.052522112,10.96025311,0,0,12.74518034,0,0
SD,2001,9.753180997,0.463718981,0,0.463836672,0,1,5.220919,0.017348376,0.021356004,7.42,6.55,4.46,0,6.35,0.415024738,0.337901048,0.193126022,0,0.053948192,11.369221,0,0,13.25080885,0,1
SD,2002,10.13868622,0.563801694,0,0.564584267,0,0,4.532739522,0.030926969,0.032404058,7.4,6.24,4.54,0,6.26,0.417712781,0.342639497,0.179468917,0,0.060178804,11.73373659,0,0,13.6855223,0,1
SD,2003,10.37081516,0.538317063,0,0.543887293,0,0,4.846448993,0.015427296,0.019685893,7.47,6.04,4.51,0,6.35,0.411876885,0.408962014,0.1791611,0,0,11.85408235,0,0,14.18842753,0,1
SD,2004,9.714578049,0.479015511,0,0.500010652,0,0,5.105221017,0.017618974,0.020742814,7.65,6.18,4.59,0,6.44,0.401105662,0.393664685,0.205229652,0,0,11.91824982,0,0,14.97852475,0,1
SD,2005,8.373110334,0.471503591,0,0.495749811,0,1,4.307743572,0.013355591,0.016922731,7.77,6.2,4.95,0,6.6,0.404950781,0.407550002,0.187499216,0,NA,12.59801226,0,0,15.63191554,0,1
SD,2006,9.062881446,0.476264339,0,0.497150476,0,1,4.554477727,0.014729857,0.017724877,7.83,6.47,4.84,0,6.7,0.402821709,0.403106205,0.194072086,0,NA,12.77856674,3,1,16.52593267,0,1
SD,2007,7.713944698,0.475390383,0,0.499836799,0,0,3.857461965,0.011215292,0.012331541,8.07,6.61,5.09,0,6.89,0.401821848,0.394327389,0.203850763,0,NA,13.32875059,5,1,17.65967233,0,1
SD,2008,8.819747786,0.422595738,0,0.44332252,0,1,5.028760459,0.015888236,0.016462299,8.27,6.97,5.31,0,7.14,0.40145767,0.38639874,0.21214359,0,NA,13.6655588,8,3,18.59650499,0,1
SD,2009,10.10901514,0.540771578,0,0.592837018,0,1,4.329714336,0.013739279,0.013892212,8.49,7.14,5.65,0,7.39,0.409742021,0.384950279,0.2053077,0,NA,13.57909212,12,4,18.4776891,0,1
SD,2010,12.25450293,0.521292612,0,0.657790093,0,1,4.403464553,0.014525465,0.014287683,8.97,7.55,6.07,0,7.82,0.407543349,0.384618148,0.207838502,0,NA,13.84766187,16,6,19.00642445,0,1
SD,2011,14.55873356,0.55073146,0,0.773110437,0,0,3.532519344,0.012385779,0.011415107,9.35,7.76,6.2,0,8.05,0.397820473,0.380737696,0.22144183,0,NA,14.17133095,16,6,19.82416069,0,0
SD,2012,14.42078888,0.49699706,0,0.739195507,0,0,3.917175951,0.013941215,0.012717734,10.07,8.1,6.57,0,8.49,0.379551073,0.388318259,0.232130668,0,NA,14.06129869,18,6,20.97415797,0,0
SD,2013,11.95596386,0.401884896,0,0.667759764,1,1,NA,NA,NA,10.26,8.51,6.97,0,8.86,0.395104784,0.381811773,0.223083443,0,NA,14.44075055,19,6,21.39782217,0,1
TN,2000,16.80456185,0.066739394,0,0.067144293,0,1,11.39993256,0.080396393,0.027858917,6.33,6.28,4.09,0,5.58,0.382565773,0.269060163,0.337301178,0,0.011072886,16.78512076,0,1,14.85707425,0,0
TN,2001,16.72044997,0.072192749,0,0.072635455,0,1,10.78232965,0.063899757,0.027254712,6.32,6.31,4.05,0,5.59,0.384180362,0.270192864,0.334426349,0,0.011200426,16.7045921,0,1,15.10578631,0,0
TN,2002,16.56484424,0.082960237,0,0.083473543,0,1,10.30679227,0.059723172,0.026415024,6.41,6.45,4.15,0,5.72,0.394488607,0.270004873,0.324181327,0,0.011325193,16.9300035,0,1,15.49012796,0,1
TN,2003,15.74634215,0.130160625,0,0.130842178,0,0,9.643797749,0.058836938,0.022028742,6.55,6.68,4.29,0,5.84,0.386810615,0.281984405,0.331204981,0,0,16.64002054,1,1,16.01368565,0,1
TN,2004,16.48863665,0.106646456,0,0.107113859,0,0,10.02012098,0.053711697,0.017814806,6.9,7.05,4.46,11.75,6.14,0.386568322,0.283449373,0.32997189,1.04E-05,0,16.83770895,1,1,16.95257463,0,1
TN,2005,16.19299252,0.095858863,0,0.096595396,0,0,10.1098958,0.046334953,0.016217642,6.98,7.17,4.73,11.46,6.31,0.395862753,0.28050907,0.323615579,1.26E-05,NA,17.32484371,1,1,17.65453894,0,1
TN,2006,15.41980792,0.082510479,0,0.083711413,0,0,10.2047914,0.044375227,0.016404145,7.75,8,5.17,11.18,6.97,0.392717907,0.27934804,0.327920284,1.38E-05,NA,17.06515519,10,2,18.75704512,0,1
TN,2007,15.40850083,0.051933803,0,0.053010591,0,1,9.979287155,0.039978046,0.015929755,7.84,8.09,5.19,10.31,7.07,0.401810382,0.280977816,0.317197437,1.44E-05,NA,17.28828756,10,2,19.62300765,0,1
TN,2008,14.53044342,0.062275168,0,0.06322392,0,1,9.403161001,0.035364775,0.013197603,8.91,9.24,6.29,10.17,8.18,0.402674868,0.282400004,0.314906716,1.84E-05,NA,16.69510022,11,3,19.91674921,0,1
TN,2009,12.67113358,0.128102867,0,0.129207363,0,0,6.907694851,0.019864192,0.004770299,9.32,9.61,6.76,10.69,8.69,0.424349112,0.295530978,0.280100798,1.91E-05,NA,15.08607933,16,4,18.9304096,0,1
TN,2010,12.99261121,0.098821261,0,0.099716152,0,1,7.604167771,0.02173581,0.005192556,9.23,9.66,6.58,11.09,8.61,0.436537442,0.283989456,0.27945525,1.79E-05,NA,16.33318203,21,4,19.49986016,0,1
TN,2011,12.67566914,0.118066375,0,0.119167716,1,0,7.106802509,0.02161044,0.004564118,9.98,10.27,7.23,12.07,9.28,0.427543311,0.288140323,0.284299678,1.67E-05,NA,15.7435456,22,4,20.2435044,0,1
TN,2012,12.04060927,0.106731921,0.000156746,0.108300041,1,1,6.466276138,0.013678324,0.00391918,10.1,10.31,7.08,11.28,9.27,0.412461339,0.292070046,0.29545052,1.81E-05,NA,14.93087982,23,4,21.3761323,0,1
TN,2013,12.259246,0.156221344,0.00025604,0.158131814,1,1,NA,NA,NA,9.98,10,6.29,11.68,9.13,0.421954103,0.346329845,0.231697671,1.84E-05,NA,14.92073254,23,4,21.74564892,0,1
TX,2000,18.03502035,0.00219452,1.09E-07,0.003831511,0,1,12.64344486,0.029712813,0.02439401,7.96,6.88,4.42,6.62,6.49,0.367292001,0.266596754,0.319196923,0,0.046914323,15.19520106,3,3,16.1863903,0,0
TX,2001,17.46726129,0.003221676,-1.34E-08,0.006666128,1,1,11.98851773,0.028837483,0.018910474,8.86,7.74,5.27,6.62,7.38,0.368951198,0.276414788,0.308788577,0,0.045845437,14.91051763,3,4,16.82374709,0,0
TX,2002,17.76617983,0.002913405,0,0.010438239,0,0,11.90458277,0.02966949,0.01532367,8.05,6.95,4.66,6.62,6.62,0.37848428,0.27348275,0.318692152,0,0.029340819,14.78159531,4,5,16.80233247,0,0
TX,2003,17.19847203,0.002364293,0,0.010089977,0,1,11.68702619,0.027842635,0.013949188,9.16,7.84,5.27,6.62,7.5,0.376077186,0.2996543,0.323989605,0.000278909,0,14.63531113,4,6,17.09645438,0,0
TX,2004,17.41744821,0.003332339,0,0.012016627,0,1,11.57663119,0.02563307,0.012170508,9.73,7.9,5.87,7.02,7.95,0.375309764,0.310701707,0.31373481,0.000253719,0,14.30772429,5,6,18.02088486,0,0
TX,2005,17.40485337,0.003359378,0,0.014663304,0,1,11.46661576,0.024086013,0.010836615,10.93,8.85,7.14,8.45,9.14,0.378635108,0.33143328,0.289720381,0.000211232,NA,14.66643502,6,6,19.27285969,0,0
TX,2006,17.1507425,0.001652519,0,0.018942864,0,1,11.14091958,0.023905458,0.011134202,12.86,9.85,7.82,8.42,10.34,0.3701029,0.324255946,0.305460968,0.000180186,NA,14.67355459,29,8,21.0885159,0,0
TX,2007,17.01995801,0.004055409,0,0.027171626,0,1,10.81950493,0.019652066,0.010383883,12.34,9.87,7.79,8.4,10.11,0.363324111,0.321497568,0.314983401,0.00019492,NA,14.43171199,37,14,22.87557728,0,0
TX,2008,16.66437213,0.002567931,0,0.043733934,0,1,10.40361743,0.018798663,0.008850745,13.03,10.75,8.79,8.64,10.99,0.368702265,0.32671888,0.304381785,0.00019707,NA,14.31889247,41,18,24.04539985,0,0
TX,2009,16.03380993,0.00258998,0,0.054092575,1,1,9.804522659,0.01690759,0.008037173,12.38,9.66,6.74,9.83,9.86,0.375892185,0.343229326,0.280673171,0.000205318,NA,13.94195978,63,18,23.27636722,0,0
TX,2010,16.32839328,0.003064968,1.99E-05,0.068173242,1,1,9.971235109,0.017059271,0.008072558,11.6,9.19,6.44,9.82,9.34,0.382643362,0.338861023,0.278287937,0.000207679,NA,14.21692077,68,19,23.95851403,0,0
TX,2011,16.97271029,0.001292959,6.58E-05,0.073064508,1,1,10.42441125,0.015773414,0.008352224,11.08,8.83,6.24,10.08,9,0.387311191,0.340934813,0.271572301,0.000181695,NA,14.65713546,76,27,25.45436288,0,0
TX,2012,16.47143248,0.001359835,0.000275155,0.078213608,1,1,9.721973186,0.013405202,0.007417945,10.98,8.16,5.57,10.54,8.55,0.376362855,0.364567209,0.258877715,0.000192222,NA,13.99165427,84,27,27.18217553,0,0
TX,2013,16.3504905,0.00110767,0.000376143,0.08594511,1,1,NA,NA,NA,11.35,8.02,5.81,10.19,8.66,0.370290966,0.36037439,0.269174231,0.000160412,NA,14.29195058,85,27,28.23922908,0,0
UT,2000,16.31269932,0.020380876,0,0.024777409,0,0,14.81759749,0.013826265,0.032832087,6.29,5.23,3.35,6.01,4.84,0.280932852,0.340052612,0.341481536,0,0.037533,10.33116687,2,2,14.69330726,0,0
UT,2001,15.65005766,0.014179967,0,0.018593397,0,1,14.35284897,0.014203615,0.03039242,6.72,5.58,3.53,6.01,5.21,0.288275583,0.355860507,0.319220213,0,0.036643697,10.13428746,2,2,15.26888919,0,0
UT,2002,15.6818073,0.012503605,0,0.018620327,0,0,14.48389346,0.013716868,0.031544813,6.79,5.6,3.84,6.01,5.39,0.298200668,0.363730804,0.30168708,0,0.036381448,9.966988873,2,3,15.53144296,0,0
UT,2003,15.98805258,0.011080967,0,0.01643416,0,1,14.62125844,0.013526304,0.027556759,6.9,5.59,3.79,6.01,5.41,0.300347941,0.378185651,0.320434235,0.001032173,0,10.03271306,2,4,15.90691233,0,0
UT,2004,15.67223992,0.011772435,0,0.016972296,0,1,14.56904595,0.013831954,0.027122113,7.21,5.9,4.01,6.57,5.69,0.298830632,0.381250973,0.318884032,0.001034363,0,10.05321724,3,4,16.98517516,0,0
UT,2005,15.27299856,0.020554443,0,0.025500057,0,0,14.53621747,0.012570917,0.025538015,7.52,6.07,4.24,7.2,5.92,0.302685131,0.376663537,0.319544515,0.001106818,NA,10.00474936,3,4,18.21495343,0,0
UT,2006,15.97969975,0.018097985,0,0.023077612,0,0,14.2718735,0.013132814,0.026900351,7.59,6.15,4.21,7.19,5.99,0.312225543,0.369752523,0.316914246,0.001107688,NA,10.21042864,5,6,20.08584992,0,0
UT,2007,17.03873172,0.011874618,0,0.016171377,0,1,14.6102907,0.009429916,0.026329111,8.15,6.54,4.52,7.44,6.41,0.314968732,0.368560275,0.315248878,0.001222115,NA,10.4342497,13,9,21.91910238,0,0
UT,2008,17.09510017,0.014343103,0,0.020823782,0,1,14.45326671,0.008198379,0.023881293,8.26,6.66,4.59,7.85,6.49,0.311663962,0.364865651,0.322300745,0.001169643,NA,10.34670466,14,11,22.53684843,0,0
